global_id,tenant_id,name,barcode,product_code,category_global_id,brand_global_id,buy_price,sell_price,min_sell_price,qty,low_stock_threshold,status,is_active,created_at,updated_at,description,image_path,image_url,internal_notes,tags,sale_unit,supplier_name,tax_percent,discount_percent,discount_amount,buy_conversion_label,track_inventory,allow_negative_stock,supplier_item_code,net_weight_grams,manufacturing_date,expiry_date,grade,batch_number,expiry_alert_days_before,stock_base_kind,is_service,service_kind,is_pinned,pinned_at,deleted_at,owner_id
6770e8c3-0738-4c4f-8098-691e833c9079,1,Tanganil500 comprimés,,N1-1788545549990656,,,0,1550,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
67870d8e-651f-4b70-b7da-da93d65d251b,1,Novomix FlexPen,,N1-1788545550285353,,,0,0,0,25,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
687d6c08-11a4-4cbb-b18e-005e945d2500,1,Duphaston CP 10mg,,N1-1788545550302610,,,0,1400,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2029-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
696fcc53-c2e8-4e76-9108-bafd6f734f91,1,Omeprazole Cristers 20mg,,N1-1788545549938382,,,0,1300,0,10,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-14 18:32:23.628+00,,,,,,,,0,0,0,,true,false,,,,2028-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
6a9bf1c6-b81b-4af4-a524-8fd590cf545e,1,amoxicare sirop 125mg,P0100000167,N1-1788632105419025,,,0,600,0,20,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
6ae5ae76-c9d7-4795-95a4-3c49799eb35c,1,Albencare comprimés 400mg,,N1-1788545549376511,,,0,2350,0,6,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
6b183a43-b842-46d3-b7f3-deb8e463d374,1,Janumet 50/850mg comprimés,,N1-1788545549383480-1,,,0,0,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
6d53e9f3-9f42-4188-a62c-45968859a682,1,"Sodium chloride 0,9% 500ml",,N1-1788545549998088-1,,,0,0,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2029-02-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
6dc8530b-e579-4dfa-a855-28e75fde91de,1,Zentel comprimés 400mg,,N1-1788545549366525,,,0,900,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
705564f8-e2d4-47d0-a618-ef958041ed09,1,Sensodyne 75ml,,N1-1788545550293675,,,0,1150,0,0,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
71ed4458-84f7-4506-adc9-47f2f937bf8f,1,Rovamycine sachets,,N1-1788545550305632,,,0,0,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
74a725c8-70e6-425c-9c3c-7f0a4e169f92,1,Tributine 150mg 20 sachets,,N1-1788545549993158,,,0,1500,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2029-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
74b0746c-3399-4b63-a492-81a1a6eb3413,1,Nozinan 25mg comprimés 2,,N1-1788545550306604,,,0,0,0,10,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
74d3d06e-8757-4c82-92cc-c8b5008ca18e,1,Bactrim comprimés 400/80mg,,N1-1788545549960192,,,0,1300,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
758e73c0-b660-43be-8014-a696bab04cd9,1,Feroglobin B12 sirop,,N1-1788545549926476,,,0,1200,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 18:50:44.45+00,,,,,,,,0,0,0,,true,false,,,,2027-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
76e26f06-231d-4b9a-8b4e-c1bd3e01bd4e,1,Amaryl 3mg,,N1-1788545549991066,,,0,1000,0,0,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-03-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
774ce529-46c4-448b-b458-192c055822a7,1,Claril 500mg,,N1-1788545549992197,,,0,1000,0,9,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
78d5f1b2-7db7-452e-b5fb-938cba82764f,1,Flagyl sirop 125mg,,N1-1788545549364560-1,,,0,1000,0,14,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 18:55:31.897+00,,,,,,,,0,0,0,,true,false,,,,2027-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
79eea309-ed4b-4e80-b302-5e98151c2dcb,1,"Chibroxine collyre 0,3%",,N1-1788545549994097-2,,,0,850,0,9,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7ae8a5c0-0206-4f31-ab97-fec7f49efca6,1,Hydravit 10mg,,N1-1788545549344611,,,0,200,0,32,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7bf51fbb-8500-484f-8612-0680aba01246,1,Trimetabol oral 150ml,,N1-1788545549346580,,,0,1100,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7c72357c-6c67-4ead-802c-10485e3d785e,1,Glucophage 850mg,,N1-1788545549988152,,,0,1200,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2029-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7c784e08-d069-4a20-82a4-9f22aef7e28f,1,Duphalac 10g/15ml 20 sachets,,N1-1788545549978516,,,0,1150,0,0,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7dabddb1-d835-435c-b80d-cc12e27ed446,1,Crosscal 50mg,,N1-1788545549957628,,,0,1500,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7f4689d0-3708-484a-886d-f4c232e22097,1,Mixtard 30 100ml,,N1-1788545550283314,,,0,1500,0,54,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
7fb3c1e1-9bdb-4b1f-a0bd-7aac54e05742,1,Fucidine 2% pommade,,N1-1788545549386471,,,0,1100,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
80318e34-edc7-454f-ba72-1d7f68322a4a,1,Diamicron MR 60mg,,N1-1788545549991475,,,0,1800,0,14,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
80c25552-2493-4c92-8418-7f38479a747d,1,Ery 500mg comprimés 20,,N1-1788545549392456,,,0,1000,0,21,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8222d167-2065-4564-8a0b-6af4182f8f32,1,Doliprane 1000mg comprimés,,N1-1788545549989392,,,0,600,0,6,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
845c6731-ad07-446c-aeaf-726888a2d4c7,1,"Vogalène sirop 0,1%",,N1-1788545549359546,,,0,1200,0,12,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
89a32db3-c849-441f-9718-37bd8a8e1659,1,Polygynax ovules,,N1-1788545550327659,,,0,1200,0,6,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8b017f6d-2ecf-4e76-b47d-9425bc00cb38,1,Ciprofloxacine 500mg comprimé,P0100000179,N1-1789317101900000,,,0,1000,1000,10,0,instock,true,2026-09-13 19:31:41.866+00,2026-09-13 19:31:41.95+00,,,,,,,,0,0,0,,true,false,,,,2027-03-01,,,14,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8db9094a-172d-4df1-af80-e326f638c068,1,Affinité adulte,,N1-1788545550327007,,,0,0,0,2,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-12-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8df0c68c-73c1-4644-b1d6-641f006ac25e,1,Tardyferon 80mg comprimés,,N1-1788545549388485,,,0,1250,0,11,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 19:16:33.731+00,,,,,,,,0,0,0,,true,false,,,,2028-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8e032b65-7bb5-4366-83fa-b51e7dd45b03,1,Oxalair 125 microgrammes 120 doses,,N1-1788545550298620,,,0,0,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
8e5108bb-1ff2-4faa-acfd-e53ab9de0208,1,Norodol 5mg,,N1-1788545549996094,,,0,0,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-03-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9082fac9-0335-4745-8e12-e8e3ed3d3423,1,Trialgic comprimés,,N1-1788545549384477,,,0,800,0,27,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
90fbf8b6-0f4e-4b39-aef4-11c2c3b68a11,1,"Tamsulosine Viatris 0,4mg",,N1-1788545549992844,,,0,1500,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9113014b-8ace-4d7b-8d5e-35d6f72a152d,1,Alvityl sirop 11 vitamines,,N1-1788545549930519,,,0,1600,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 18:59:45.077+00,,,,,,,,0,0,0,,true,false,,,,2027-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9193d67f-98bb-4db4-9955-1590747b9c50,1,Astaph sirop 250mg,P0100000158,N1-1788547686235871,,,0,1350,0,6,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-12-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
93b570d7-4dc2-42ea-b28d-ed2ea236fb59,1,Omeprazole injectable 40mg,P0100000181,N1-1789318130341000,,,0,700,700,15,0,instock,true,2026-09-13 19:48:50.312+00,2026-09-13 19:48:50.397+00,,,,,,,,0,0,0,,true,false,,,,2028-10-01,,,14,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
945b0cde-b90d-4f9a-9ddb-53f219828582,1,Clotri-denk 1% cream 20g,,N1-1788545549990245,,,0,1200,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
96c8181b-773b-4ffa-a3a6-50a1a6889284,1,"Nevixal 0,1%",,N1-1788545550328236,,,0,1600,0,7,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
96d85407-f877-4d6a-9dd0-211765dc6bbf,1,Acyclovir 200mg comprimés,,N1-1788545550300615,,,0,2200,0,4,2,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
997340f9-2133-49ae-ae52-46604c114e2e,1,Apo-zopiclone CP 500mg,,N1-1788545550318867,,,0,0,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9ab94a97-8ad1-4218-8ef0-21c6da84705c,1,Maxilase sirop,,N1-1788545550324076,,,0,1100,0,2,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9b694855-0db6-499e-9277-6fe7df32be7e,1,Tegretol CP 200mg,,N1-1788545550320862-1,,,0,1400,0,13,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9bf77517-bc52-4694-a932-0d85699ff8e6,1,Coveram 10/10mg,,N1-1788545549399484,,,0,2250,0,0,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9e48f439-6de3-4222-8a61-90501c5025c0,1,Rabirchamber Small,,N1-1788545550297663,,,0,0,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
9f81e325-8afa-4af1-95ed-f3a9d44a45fa,1,Astaph sirop 125mg,,N1-1788545549354558,,,0,1000,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a0782ab3-98b3-4dc8-a825-0d786257570a,1,Doliprane 150mg suppositoire 8-12kg,,N1-1788545550280313,,,0,650,0,9,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a11ecabf-5110-41e8-9767-3ab9ab2da880,1,Hélicidine sans sucre oral,,N1-1788545549345580-1,,,0,1450,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a2227618-dd05-4a6e-9108-a34b937705c1,1,Perfuseur,P0100000178,N1-1789316769785000,,,0,100,100,12,0,instock,true,2026-09-13 19:26:09.756+00,2026-09-13 19:26:09.839+00,,,,,,,,0,0,0,,true,false,,,,2027-10-01,,,14,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a30a1ddb-ad73-4fac-aea8-4c0a7c5cd6de,1,Otofa rifamycine auriculaire,,N1-1788545549968920,,,0,1200,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a6d94f05-895a-4bd0-985b-42fb09bd0d29,1,nexium 40mg  comprimes,P0100000164,N1-1788627010182121,,,0,1750,0,11,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a8add4dc-b815-42ab-929d-a1ce04dc7fa3,1,Dynamogen ampoul buvable packet,P0100000162,N1-1788550840062494,,,0,1600,0,4,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 19:27:27.631+00,,,,,,,,0,0,0,,true,false,,,,2030-01-09,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a9d7a3cc-15b7-459b-88ee-b142b9c0ba93,1,Atarax 25mg,,N1-1788545549369517-1,,,0,1000,0,2,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-08-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
a9dc7dab-d35e-4f9d-970e-dcefdf285f66,1,Ofrivid 10ml collyre,,N1-1788545549993784,,,0,1000,0,10,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-12-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
aa8a0d95-7869-4665-aeb0-be687f908b14,1,Augmentin enfant sirop 100mg,,N1-1788545549349581,,,0,1600,0,11,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 19:15:43.207+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ab8c68b9-b176-48c5-82c5-dfeaca529329,1,Cotareg 80/12.5mg comprimés,,N1-1788545549369517,,,0,1500,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
acbf77e7-0bfd-4478-b58a-6e379f7207ae,1,Doliprane 500mg comprimés,,N1-1788545549984220,,,0,600,0,28,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-03-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
adeb6328-a493-4233-987f-903826000b61,1,Parogencyl menthe 75ml,,N1-1788545550290295,,,0,1150,0,3,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ae7b18ed-2014-40cc-bce1-f54545550ab5,1,Fervex adultes 8 sachets,,N1-1788545549979910,,,0,1000,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
b1189167-a7f9-48d4-9fcb-bb28b0c92444,1,RL sodium 500ml,,N1-1788545549998088-2,,,0,0,0,3,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
b2909ad9-10c4-48af-87dd-2ba1a948aa9b,1,Bemiks ampoul LE,P0100000170,N1-1788678590797915,,,0,300,0,10,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 18:51:16.744+00,,,,,,,,0,0,0,,true,false,,,,2028-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
b4b5b835-e038-41eb-9227-0187251e39fc,1,Azithro sirop 200mg/5ml,,N1-1788545550317872,,,0,1000,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 19:20:27.483+00,,,,,,,,0,0,0,,true,false,,,,2028-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ba01d56a-0e93-4064-917f-455c6e91cb64,1,Smecta sachets,,N1-1788545550311930,,,0,700,0,2,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
baee3f7e-38cd-403a-b73f-f2fcc4a1aea0,1,Mag 2 comprimés,,N1-1788545549387468,,,0,1600,0,3,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 20:02:49.486+00,,,,,,,,0,0,0,,true,false,,,,2028-02-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
bc0e89ee-05a5-42af-a5e4-73ac49c8eb62,1,Nuravit sirop 125ml,,N1-1788545549933512,,,0,1100,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
bdbfa3b1-ef0e-4aa5-a1b1-48904d2f9541,1,Flagyl 500mg comprimés,,N1-1788545549962301,,,0,1100,0,7,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 19:24:24.647+00,,,,,,,,0,0,0,,true,false,,,,2027-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
bfdb54b1-ef15-46bb-af85-a91ac48b91e9,1,Décontractyl méphésine comprimés,,N1-1788545549365528,,,0,1500,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
c163d79d-c9c3-49c7-9029-cd69f4d1a80e,1,Phenergan sirop adultes,,N1-1788545550325761,,,0,700,0,7,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
c73f889d-874c-41ea-b6dd-6b2ff72616eb,1,Insulin glargine 3ml,,N1-1788545550286308,,,0,600,0,7,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-02-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
c76fc06e-76bb-42a0-a559-aa3300aeea87,1,Tributine 250ml suspension buvable,,N1-1788545549977258,,,0,1100,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
c9f2d4ee-870b-4320-b5a1-49064e71d3dd,1,Parodontax bain de bouche 500ml,P0100000161,N1-1788550248818768,,,0,1200,0,5,0,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-04-04,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ca675deb-8bc1-4790-b1de-d6f3254967e3,1,On Call Plus bandelettes,,N1-1788545550313881,,,0,1500,0,12,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-06-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
cdcccbbc-0fa5-42f6-bb69-df03231c52ec,1,Difal 50mg comprimé,,N1-1788545549368521,,,0,700,0,10,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 18:47:43.423+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
cef91e36-9821-45a4-972d-5fadaa6a827b,1,Voltaren Emulgel 1%,,N1-1788545550326378,,,0,850,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 18:56:34.785+00,,,,,,,,0,0,0,,true,false,,,,2028-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
d03604e3-6e72-462e-a2b6-a4bfa31a82e4,1,Paracétamol infusion 100ml,,N1-1788545549999085-3,,,0,700,0,15,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
d33900f8-af92-4715-80c8-96ecdde9f4bd,1,Omeprazole Viatris 20mg,,N1-1788545549940366,,,0,1400,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-14 18:32:33.886+00,,,,,,,,0,0,0,,true,false,,,,2027-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
